,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Interior,ROI_coordinates,Distance_px,Distance_cm
2307,behaviour.mp4,99.5,True,0.9,100.0,0.0,2307,300.3957654269397,100.8003343083995,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.36359552874164525,0.054499204272101455
2308,behaviour.mp4,99.5,True,0.9,100.0,0.0,2308,300.2899572111754,100.50901921302123,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.3099352566560792,0.0464560852056792
2309,behaviour.mp4,99.5,True,0.9,100.0,0.0,2309,300.39979013641135,100.32700060749987,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.21258890898121746,0.03186487583235105
2310,behaviour.mp4,99.5,True,0.9,100.0,0.0,2310,300.5032279701518,100.33531762667337,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.10377166403621504,0.015554297753711087
2311,behaviour.mp4,99.5,True,0.9,100.0,0.0,2311,300.5916218637993,100.21076948924731,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.15272759727850432,0.02289228514683629
2312,behaviour.mp4,99.5,True,0.9,100.0,0.0,2312,300.69592158630013,100.12164826498423,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.13718973987840993,0.020563321236501116
2313,behaviour.mp4,99.5,True,0.9,100.0,0.0,2313,300.5531807330431,100.0747647802275,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.1502431773208823,0.022519896324463457
2314,behaviour.mp4,99.5,True,0.9,100.0,0.0,2314,300.5535544227214,100.11430732171867,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.03954430719530643,0.005927282117836707
2315,behaviour.mp4,99.5,True,0.9,100.0,0.0,2315,300.5167920360169,100.14389977908895,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.04719307798207219,0.0070737536461888215
2316,behaviour.mp4,99.5,True,0.9,100.0,0.0,2316,300.38058684466694,100.19032123487693,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.14389859522649243,0.02156890917459407
2317,behaviour.mp4,99.5,True,0.9,100.0,0.0,2317,300.46677750069273,100.01305070656691,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.1971133414902941,0.02954524853431073
2318,behaviour.mp4,99.5,True,0.9,100.0,0.0,2318,300.57172797970327,99.92857536815399,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.13472448123678465,0.020193804496956815
2319,behaviour.mp4,99.5,True,0.9,100.0,0.0,2319,300.5847333719551,99.8792518414301,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.05100931793413554,0.00764576849306731
2320,behaviour.mp4,99.5,True,0.9,100.0,0.0,2320,300.7180235760714,99.7899636443759,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.1604327293495717,0.024047204648013656
2321,behaviour.mp4,99.5,True,0.9,100.0,0.0,2321,300.62979346954575,99.81948630042301,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.09303837336069742,0.013945488638094817
2322,behaviour.mp4,99.5,True,0.9,100.0,0.0,2322,300.62822504577485,99.72482383620928,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.09467545660909253,0.014190870462985507
2323,behaviour.mp4,99.5,True,0.9,100.0,0.0,2323,300.7320447328455,99.42672925583322,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.31565631036465486,0.047313611907931014
2324,behaviour.mp4,99.5,True,0.9,100.0,0.0,2324,301.074666217884,99.74138898238527,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.46518837638507665,0.069726920012902
2325,behaviour.mp4,99.5,True,0.9,100.0,0.0,2325,302.7070639623849,98.69159502545698,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.940821925951688,0.2909091070626783
2326,behaviour.mp4,99.5,True,0.9,100.0,0.0,2326,304.4626622921399,96.73550937999495,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",2.62838287694566,0.39396737306343105
2327,behaviour.mp4,99.5,True,0.9,100.0,0.0,2327,305.6307805931144,96.94929553459833,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.1875204777062653,0.17799702134897163
2328,behaviour.mp4,99.5,True,0.9,100.0,0.0,2328,307.18489805191115,97.3365990799114,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.6016507459333496,0.24007085971953393
2329,behaviour.mp4,99.5,True,0.9,100.0,0.0,2329,307.34413796977697,97.60212909387113,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.30961837761245464,0.04640858831871854
2330,behaviour.mp4,99.5,True,0.9,100.0,0.0,2330,308.18987412121044,97.18212132158835,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.9442860618580771,0.1415387014097986
2331,behaviour.mp4,99.5,True,0.9,100.0,0.0,2331,308.4550546065528,97.06664799775973,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.2892313577785611,0.043352785178696354
2332,behaviour.mp4,99.5,True,0.9,100.0,0.0,2332,309.34981242184244,96.91415867722662,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.9076588240625348,0.13604865778508596
2333,behaviour.mp4,99.5,True,0.9,100.0,0.0,2333,310.65495386858856,96.38669059704422,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.407699105500129,0.2109995174303113
2334,behaviour.mp4,99.5,True,0.9,100.0,0.0,2334,311.46889011901465,95.78726819817327,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.0108409528832323,0.15151459031536516
2335,behaviour.mp4,99.5,True,0.9,100.0,0.0,2335,312.4898253796397,94.90008606090892,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.352553492867638,0.2027337611984633
2336,behaviour.mp4,99.5,True,0.9,100.0,0.0,2336,312.5579154867011,95.02023988005998,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.13810576720840703,0.02070062424665945
2337,behaviour.mp4,99.5,True,0.9,100.0,0.0,2337,313.18577294417935,94.82554655421151,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.6573511071268996,0.0985301232657805
2338,behaviour.mp4,99.5,True,0.9,100.0,0.0,2338,313.84674276553994,94.70186009231365,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.6724428939369264,0.1007922258142832
2339,behaviour.mp4,99.5,True,0.9,100.0,0.0,2339,313.909817734541,95.18176227216817,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.48402949697678704,0.07255100886624029
2340,behaviour.mp4,99.5,True,0.9,100.0,0.0,2340,313.64549771070034,95.48510542083545,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.40234579760014433,0.060307468266510435
2341,behaviour.mp4,99.5,True,0.9,100.0,0.0,2341,313.4512133325826,95.73819041720624,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.31905867010410466,0.04782359039718577
2342,behaviour.mp4,99.5,True,0.9,100.0,0.0,2342,313.44848299452156,95.55204538502183,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.18616505513351259,0.02790421379262207
2343,behaviour.mp4,99.5,True,0.9,100.0,0.0,2343,313.0841849697928,95.57726836429337,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.3651701651348661,0.05473522596011678
2344,behaviour.mp4,99.5,True,0.9,100.0,0.0,2344,312.2856238125396,96.16512176866831,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.9916004976343733,0.14863064533252993
2345,behaviour.mp4,99.5,True,0.9,100.0,0.0,2345,312.6560789540853,95.94447122883639,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.43118867404622974,0.06463071674173336
2346,behaviour.mp4,99.5,True,0.9,100.0,0.0,2346,312.80666647360346,95.45046479974516,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.5164484030550454,0.0774102671490683
2347,behaviour.mp4,99.5,True,0.9,100.0,0.0,2347,312.7556681552731,93.96510362990954,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.4862363988706468,0.2227714443546909
2348,behaviour.mp4,99.5,True,0.9,100.0,0.0,2348,313.75051649843573,92.7320996399268,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.5843049154776907,0.23747089937199098
2349,behaviour.mp4,99.5,True,0.9,100.0,0.0,2349,315.2192039294378,91.75396088532152,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.7645957591596628,0.2644946297028307
2350,behaviour.mp4,99.5,True,0.9,100.0,0.0,2350,317.1047162025858,89.20649815080844,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",3.1693410854504918,0.4750514062197445
2351,behaviour.mp4,99.5,True,0.9,100.0,0.0,2351,318.53359149302355,87.03116356260372,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",2.6026458011537774,0.39010965194182445
2352,behaviour.mp4,99.5,True,0.9,100.0,0.0,2352,319.97109187413116,84.74759888790598,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",2.6983467103417116,0.40445422712653484
2353,behaviour.mp4,99.5,True,0.9,100.0,0.0,2353,321.2942724016609,82.3959871945228,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",2.6983113728571837,0.40444893040356794
2354,behaviour.mp4,99.5,True,0.9,100.0,0.0,2354,320.73765252760023,82.42636709923171,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.5574483140251273,0.08355572919814695
2355,behaviour.mp4,99.5,True,0.9,100.0,0.0,2355,318.45989758309145,85.86418343716363,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",4.123923951843179,0.618133491992997
2356,behaviour.mp4,99.5,True,0.9,100.0,0.0,2356,315.551103791214,90.25829031134197,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",5.269654309854297,0.7898666071886019
2357,behaviour.mp4,99.5,True,0.9,100.0,0.0,2357,313.77475787855496,94.73079169869331,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",4.812345941563243,0.7213208187816584
2358,behaviour.mp4,99.5,True,0.9,100.0,0.0,2358,315.5615831073001,97.50293114008225,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",3.298105741267917,0.49435189460778256
2359,behaviour.mp4,99.5,True,0.9,100.0,0.0,2359,314.9535165127055,97.59894342295546,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.6155999853187292,0.09227206249179978
2360,behaviour.mp4,99.5,True,0.9,100.0,0.0,2360,314.66505023612564,97.6394409052011,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.2912951060215206,0.043662119667622803
2361,behaviour.mp4,99.5,True,0.9,100.0,0.0,2361,311.44371470660445,95.8024490547508,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",3.708307114085396,0.555836832245069
2362,behaviour.mp4,99.5,True,0.9,100.0,0.0,2362,310.12823495202093,94.7047397499273,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.7133162879676374,0.25680836803418045
2363,behaviour.mp4,99.5,True,0.9,100.0,0.0,2363,310.39330616491804,93.12679557212637,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.6000533041628955,0.23983141974164954
2364,behaviour.mp4,99.5,True,0.9,100.0,0.0,2364,311.4149133937266,92.84549558853905,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.0596277698890673,0.15882722893605591
2365,behaviour.mp4,99.5,True,0.9,100.0,0.0,2365,310.39074014268516,93.17069375532134,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.074562560220347,0.16106579933828924
2366,behaviour.mp4,99.5,True,0.9,100.0,0.0,2366,307.5482236475998,94.21448027414111,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",3.028100117516307,0.45388084785321414
2367,behaviour.mp4,99.5,True,0.9,100.0,0.0,2367,303.4548253129266,94.9665437225917,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",4.161911743033593,0.6238274684813695
2368,behaviour.mp4,99.5,True,0.9,100.0,0.0,2368,301.9502829312238,94.85997015849779,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.5083122033927663,0.22608037883000134
2369,behaviour.mp4,99.5,True,0.9,100.0,0.0,2369,299.91869708710004,95.45777012483858,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",2.1177124077175993,0.31742315835729934
2370,behaviour.mp4,99.5,True,0.9,100.0,0.0,2370,294.54187721438115,97.73877562873903,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",5.8406487698276335,0.8754527633771086
2371,behaviour.mp4,99.5,True,0.9,100.0,0.0,2371,287.76622446348244,102.43717945044554,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",8.245269472405825,1.2358805038399217
2372,behaviour.mp4,99.5,True,0.9,100.0,0.0,2372,281.1824030603373,106.72512026893874,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",7.857044019948719,1.1776895290765252
2373,behaviour.mp4,99.5,True,0.9,100.0,0.0,2373,276.3603698194651,108.2707148481932,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",5.0636811885719295,0.7589933694175558
2374,behaviour.mp4,99.5,True,0.9,100.0,0.0,2374,271.20652808595116,109.05158822842462,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",5.212662261269591,0.7813240893296697
2375,behaviour.mp4,99.5,True,0.9,100.0,0.0,2375,267.4961858630391,110.19038779476172,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",3.881173000964216,0.5817476384458267
2376,behaviour.mp4,99.5,True,0.9,100.0,0.0,2376,263.61364556230126,112.46267707429892,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",4.498601755740689,0.6742938145401483
2377,behaviour.mp4,99.5,True,0.9,100.0,0.0,2377,260.0076440155787,115.0596407603325,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",4.4438122756865575,0.6660814388935982
2378,behaviour.mp4,99.5,True,0.9,100.0,0.0,2378,257.3669148441135,116.87723941368078,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",3.20579403918603,0.48051532646879186
2379,behaviour.mp4,99.5,True,0.9,100.0,0.0,2379,256.2547194207396,116.60086774128668,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.1460191800645423,0.17177640663029978
2380,behaviour.mp4,99.5,True,0.9,100.0,0.0,2380,255.13894612062882,116.40933081200079,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",1.1320938355632837,0.16968914170391305
2381,behaviour.mp4,99.5,True,0.9,100.0,0.0,2381,255.47847950225858,116.11920793204352,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.4466029586955746,0.0669411583764815
2382,behaviour.mp4,99.5,True,0.9,100.0,0.0,2382,255.39367564359793,116.27527057959138,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.17761543965371254,0.02662271497415716
2383,behaviour.mp4,99.5,True,0.9,100.0,0.0,2383,255.26756764350537,116.465201876879,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.22798492357325012,0.034172578974717385
2384,behaviour.mp4,99.5,True,0.9,100.0,0.0,2384,255.31090031432421,116.48316120341266,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.0469069053534456,0.007030859332833041
2385,behaviour.mp4,99.5,True,0.9,100.0,0.0,2385,255.32674099389322,116.5153229872822,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.035851185069381813,0.005373721358057402
2386,behaviour.mp4,99.5,True,0.9,100.0,0.0,2386,255.7005665642529,116.36883050990782,False,"{'xs': [[115.54302619485294, 115.54302619485294, 290.02096737132354, 288.5908203125, 288.5908203125]], 'ys': [[127.76094314079424, 295.93783844765346, 294.54794675090255, 127.76094314079424, 127.76094314079424]]}",0.40150417554743695,0.06018131783685816
