67,"[(312.8030271798345, 304.1040077740805), (311.99663900538354, 304.8467921834568), (319.37663143134506, 279.4140330061482), (324.9890811404142, 211.1861694445247), (220.00944646045733, 306.5025920165889), (299.6907050435701, 329.0606284658041), (249.31049981047275, 330.2806086532734), (296.542508729235, 330.26076605650195), (297.4663677130045, 332.05627413878017), (299.2411367330354, 332.3973232425843), (320.6108076105385, 304.2475308808095), (320.5127956303546, 311.7614717054371), (241.75521583204628, 314.63477395879687), (320.55224772511207, 280.7770202363168), (320.0251603743821, 303.66355557892524), (300.55297239078465, 306.410407964904)]"
69,"[(310.4871482046305, 305.518480521281), (321.18078668683813, 213.78617354657445), (312.75647764680895, 314.0357863438462), (321.5392016818047, 283.0827426353664), (217.61553806053516, 311.78443002287355), (223.1773185320903, 306.73069461658673), (295.72264232472725, 328.4230312196176), (186.87681082515252, 321.22730167153094), (259.70950529561605, 328.8978147204719), (296.85706482155865, 331.72791592966394), (295.12138604301884, 327.1879794024567), (297.2838562959935, 332.8393806214227), (302.4033449290875, 327.2605030773348), (302.49396595359246, 328.2108053387324), (313.5353404525269, 301.45334637344047), (316.60920245398773, 316.22130507529283), (294.89600068121825, 155.35485793761177), (288.1251193127585, 263.666613638774), (205.8655138753312, 282.6997629340399), (151.11883248452986, 296.5072559005531), (132.18413074633446, 292.17453974203505), (130.75211814390263, 291.6884033260761), (124.3252084329032, 283.38301205459084), (235.91435185185185, 290.65213178294573), (268.4290122649651, 315.88114228928583), (168.9974856416907, 329.6173146653257), (255.47847950225855, 116.11920793204352), (254.93651207225983, 127.44652886341264), (238.50686967249888, 300.35444706146257), (118.22345408686492, 213.33969899387452), (210.5573646957505, 234.3803051914848), (296.9651795720156, 267.914403116495), (322.0075828086504, 318.14237612920886), (271.44537792854874, 300.2244248913389), (302.1523494661536, 215.76936209419543), (144.69709628417854, 92.23007712082264), (129.22968782303082, 96.3500989397206), (146.80999747112872, 110.72882070302622), (153.87775623268698, 108.80983379501384), (153.28734928016485, 108.92896327030716), (148.3624063161508, 91.74789747697235), (172.70204199022146, 190.5018981880932), (229.06208030697547, 293.7987392078937), (124.87118445627632, 124.16151423075851), (82.96015644096798, 317.2674434395285), (249.40190672787028, 329.428552027596), (322.7355986286025, 339.4416307410299), (93.34084344309647, 135.97198151357597), (92.88878668544656, 256.68314697174395), (320.0691517111853, 304.53247600166947), (319.85057686645075, 315.33426131648685), (281.4483719060472, 336.22382702578534), (241.25400077523676, 188.5390110194363), (298.958713710009, 206.0008224360556), (321.38076364854305, 250.3355755275204), (327.97951453552605, 327.0554591079827), (203.39711306285983, 334.0091278159577), (244.5975111643612, 298.25634462476853), (304.76494098212146, 311.9410620553676), (312.35386513157897, 242.06041666666667), (222.7659642096564, 310.4802453831728), (262.32495807552186, 96.36835713872664), (230.30708527307823, 275.1037526967185), (213.9237564594821, 276.5136406940154), (226.9862446743761, 91.1323189287888), (140.76342505270165, 310.1476201042938), (215.2525995998716, 331.27986761182603), (317.34227397618736, 305.31163155828864), (309.74308246091283, 313.2956612535378), (277.6920578055741, 323.52568461958833), (101.7105034486504, 315.131075870309), (157.18077863900268, 255.74244790899175), (160.81268582755203, 288.5344065572014), (186.1165774003919, 302.7414761593729), (213.6963964689152, 261.4818481848185), (179.98848763288638, 211.2308349805011), (301.7064353259505, 193.5808809171804), (301.7073508638487, 193.46870585678585), (300.18144837552853, 196.21198415672), (293.30397593204344, 201.58748230297311), (286.3094706458991, 244.3675253240388), (140.53904073696114, 262.9071627547784), (136.1905259771594, 298.37169588762), (149.5344851114932, 294.13870465897), (246.43070458269463, 264.9942385961203), (257.32588474874785, 204.82679288898677), (248.348576309795, 134.10589407744874), (305.5057942541499, 221.0643774380001), (291.94671118712165, 267.56340092841435)]"
73,"[(296.4732258412424, 334.01396678170835), (103.68587350236837, 171.18595709111173), (107.14236691334447, 151.33274647887325), (107.19482187117389, 148.26953743243646), (199.57000306603115, 109.30389943417788), (108.17860977288368, 175.9995044735031), (136.58509687866436, 163.1217265062259), (96.68807125127756, 108.10413199007154), (96.73783364184632, 112.48095181226488), (100.76357953425506, 109.59375439979726), (98.34789283564118, 114.98046357615894), (98.62249105572737, 118.47386453216906), (96.2467127188996, 124.13406653335755), (97.74212415671226, 120.56740112644674), (98.214543469691, 120.91136246474817)]"
75,"[(139.2954265875728, 200.96828954921955), (193.15024848150196, 137.52515184980675), (78.04575522112135, 138.95623790404113), (78.83060616284301, 212.2429712100765), (189.16032727670756, 199.1726959281961), (153.1167398958303, 154.8398754619257), (95.98884387659707, 115.23150514178872), (85.29680483592401, 93.75774323546344), (90.61234122897356, 97.13076438951823), (86.19890954844121, 109.19924507199777), (142.79274124679762, 92.50825505266154), (204.3077732885677, 92.67865475445284), (182.5607323943662, 287.86611267605633), (124.37627109015509, 285.9448957564052), (114.84130733315024, 250.5489975281516), (108.26191699491922, 118.21641833647314), (126.02497831743278, 100.00676496097138), (90.26892292353284, 126.31847010275015), (104.58383460842144, 173.39873269870935), (187.26913798649085, 270.0932507773132), (113.40553059299938, 187.81433405447385), (256.26623786825934, 116.92476885085856), (239.7531145054707, 305.25349366265846), (95.13475348338692, 262.07719721329045), (85.26815688201097, 163.1361663800868), (96.1152160127926, 140.5188442557415), (104.11178721881107, 194.23615738318787), (122.62887785610444, 215.838604383246), (220.54962041274976, 235.3106859977526), (112.16299559471364, 88.95653450807636), (84.56275029612499, 198.7082745783744), (274.0775123448552, 298.83670092085947), (200.065206185567, 105.425372279496), (170.69513285825568, 96.97109142840657), (150.53649666637804, 92.22916847057463), (156.7580135306804, 90.63715323938668), (151.31251613643536, 96.80825611750194), (142.18489492627424, 95.59331823986996), (142.5147889568064, 94.19661635620962), (126.74963348592289, 95.65051012775632), (148.3951989142421, 109.97672971979527), (157.36560128765234, 168.63919866636007), (122.14809643988616, 277.1283090801697), (87.59831228135765, 263.2201511469544), (90.8868154158215, 121.6470588235294), (124.52954996783488, 124.22865214107908), (180.31605016945224, 92.49146945514585), (131.7262492981471, 148.38222908478383), (147.69202526068435, 105.18640035247466), (132.17872018174933, 135.84624122564296), (91.11153748483396, 117.25701870714708), (104.19002593925194, 116.8409617047388), (252.18941646139476, 128.22514793737082), (162.65317009991367, 112.80664857530527), (100.58301939836942, 247.6991003654765), (199.6959461574581, 331.7895132258569), (142.23044466082442, 290.0209347614411), (213.9237564594821, 276.5136406940154), (167.21443423068504, 219.1811939155176), (84.67365378679462, 130.2904565479698), (105.30650758061071, 278.2920403587444), (273.85688754095696, 249.29218229575676), (242.66604334631063, 158.21201066797462), (87.8463737834717, 226.68040358497828), (104.18436272370144, 209.7677597119162), (136.1953948113742, 226.96657981194065), (295.1422339970028, 242.47224898308716), (199.55323767670885, 237.24424207126597), (197.9956042199489, 236.33850170502984), (198.5265865754369, 237.28647200785), (158.0683526601014, 124.01485927393507), (97.93175211236994, 204.7938163936208), (276.78607898876714, 175.8724643280987), (235.63063063063063, 120.12835636939872), (179.33291323049946, 274.3070495082057), (98.92004690741798, 119.49932345070212), (184.4226400090878, 197.5135749176417)]"
76,"[(78.87877577797427, 141.0751304943096), (82.22433705219487, 149.92195997084713), (182.5981405283161, 94.24462103841442), (100.64424229386276, 92.20701312271429), (229.2261450959037, 88.54734676589823), (228.91733986387635, 88.30360664079893), (229.56189973266444, 88.14317304201458), (135.40718948508533, 95.32481484734052), (138.15977643974531, 99.27743366656104)]"
78,"[(322.58121009606776, 97.57276687153173), (189.0205184474009, 319.7273625017144), (298.6211368166107, 330.50223276231804), (299.2494915075152, 331.9639960905513), (268.3540525810387, 316.0125094080091), (319.7026330224904, 308.2193911135491), (297.4632684064891, 265.2699256687103), (311.1525611854154, 281.19693101725954), (241.75521583204628, 314.63477395879687), (262.5813071127024, 327.5893763693689), (292.6171736204576, 316.84796769851954), (319.6603175456035, 304.1478655669882), (319.95876658300466, 304.9027045023818), (267.5245933066769, 332.19367913676945), (304.0349120505475, 311.1965409225991), (304.5529955140286, 311.8902396942107), (316.8898853746551, 305.25655381023137), (311.3849573818794, 308.0164421761549), (313.5180337329172, 309.0549537024893)]"
81,"[(254.33162808173643, 92.45645827914102), (155.09375455791837, 93.00157521659229), (214.58866896156053, 94.13886976477336), (261.24273021001613, 119.71820909300716), (188.85287907321805, 105.69896707184844), (180.2906963567341, 92.86214516403196), (185.7112785358598, 90.76013710146802), (182.77895781936337, 88.93877489620314), (198.25226731049, 86.2204475810196), (186.6002223262345, 91.204540135736), (133.4612707783129, 107.66009010408575), (94.80741279069768, 107.41902392665476), (294.90576865991625, 89.27372274811175), (293.65324184853114, 89.23319975783434), (222.811063363424, 89.7715801920803), (141.2035298859841, 129.87069561211564), (181.28592185476484, 114.44875075018162), (174.76826161211747, 167.92588963238794), (227.6722390183176, 89.02074811784931), (228.81879552876163, 88.47048480281336), (282.9041646518375, 86.67329545454545), (234.06003048780488, 87.55317073170731), (180.0304176709278, 99.03914330170548), (258.98529134452195, 213.76495784057545), (107.55096303718548, 208.4650690269428), (167.43891990900764, 113.83582971431947), (208.39022183224108, 149.38087142504594), (104.90426440995672, 190.7858422692064), (265.18630399488995, 259.2457615841163), (289.2842726784756, 216.09294149221685), (289.6398695779993, 200.55399951893529), (274.0634792530543, 143.9028747947569), (97.37343850710536, 120.84917590006444), (97.7767671363177, 120.38891861363771), (98.24099400570331, 119.70930570913112), (101.61066940241088, 117.90384999002592)]"
83,"[(309.40420136587613, 112.16338645073913), (311.32189306358384, 126.89603712761227), (323.87778504112873, 237.64596611646783), (322.73915176791684, 172.94559784108682), (299.6907050435701, 329.0606284658041), (311.11631040769413, 322.28055063809546), (324.7733418673494, 266.31839880523773), (320.8999834774467, 261.8205099961447), (323.0751129725559, 154.76741430618318), (293.883061581997, 328.67869559358576), (301.77576179883687, 324.4492000107201), (298.40243261921216, 329.1539184519696), (296.33371404286964, 332.94167175755), (298.0766854443031, 333.1911165338387), (299.8460095683375, 331.5959280200065), (300.32945430470323, 331.31198594382624), (303.3081000115221, 241.83869109344397), (245.04690648255112, 297.8921097171104), (321.9209153184667, 216.5998542486518), (297.05089558179645, 267.32811463447), (275.18507792754843, 298.59785699241786), (239.8057113853716, 311.3392370572207), (247.47414257981015, 312.9843345556514), (142.76669421723145, 136.53498446718157), (259.68214745653574, 328.0202296630178), (320.3710448809749, 288.0044043340809), (321.60496166767166, 234.7139862750165), (320.5317826244625, 301.9549551883127), (292.76851362257537, 90.9461219491832), (91.40001075876168, 289.7824309421986), (305.7648754840716, 95.61811346354976), (310.16992637554097, 101.8703422694318), (318.5924883174179, 134.1115722868836), (323.4399348369519, 263.8190601915569), (310.282689122032, 306.1215350635008), (304.1198670431816, 91.2093481586069), (292.8387471961452, 202.6548143225056), (223.32513950892857, 297.8762555803572), (261.9925906040269, 301.2421476510067), (286.3461643312796, 304.72198898642387), (307.4042870456664, 310.58844361602985), (304.6549646807944, 312.09721444755434), (305.83068797042125, 313.1214842202561), (302.9233942406854, 310.0429436496814), (295.1740306582507, 233.46241495204524), (298.4238451105024, 305.72737427196085), (228.19726668308297, 332.2315685791677), (321.80814191122374, 252.12466279735145), (316.89644746787604, 288.5106629953569), (309.760941189391, 312.9136785459337), (224.4184449551324, 273.9114412344058), (259.32599678539947, 274.9800902162078), (157.18077863900268, 255.74244790899175), (311.8014506410806, 162.7498215254576), (136.28986904474974, 298.197959347634), (136.91642906574396, 298.92382006920417), (247.93526820827435, 263.9085522521105), (284.9712676208188, 223.9856338104094), (268.5742585123604, 153.00916399154937), (307.573956981528, 174.863958914322)]"
84,"[(165.47865879024877, 164.21219180741605), (88.02526618218693, 106.06472874767618), (78.04575522112135, 138.95623790404113), (106.29685123641076, 121.82352278488143), (85.84608208955224, 94.7700710158883), (85.45227475468332, 109.17893010273086), (86.19890954844121, 109.19924507199777), (87.2494747752038, 127.02764783327264), (79.80113587959676, 128.73996876331108), (193.41841524800637, 104.50093320513544), (95.25588782999232, 143.30931646401578), (96.07320565115212, 140.5909938139874), (90.44990580578866, 87.62171033852829), (82.52110806521425, 140.63399220891645), (80.20525497951688, 214.39991524226585), (83.63547800602426, 152.92163034924425), (79.90247252747253, 97.8191489361702), (84.36512261580381, 119.72107468283964), (87.9827119706075, 119.70356868217938), (124.52954996783488, 124.22865214107908), (88.39095781228528, 216.17378040401263), (90.99900389105058, 141.32550972762647), (81.73839374555793, 105.82405117270788), (101.69327817386969, 91.30827685356336), (88.41652001759789, 118.09211394632644), (102.74542420027817, 116.97440890125172), (84.1423233792533, 127.73668748752176), (86.16243210092868, 108.02616669587056), (88.49914136857117, 101.74852286288092), (81.35822217144162, 135.3716758547802), (80.68065339175773, 161.91333407288258), (105.57351538440574, 149.2287629793149), (203.01536042234144, 117.68476032686527), (108.03341985723556, 156.77284525986667), (104.90426440995672, 190.7858422692064), (124.57402692916948, 113.1535698121747), (99.41571566456597, 111.66578663487196)]"
91,"[(193.2927621773088, 171.0821856555178), (84.9808228342067, 140.72385438733414), (80.05276612856896, 118.63460102257712), (81.30671603821584, 134.88029283735654), (103.78357687686848, 193.89793523511497), (79.02522831050229, 170.7386700913242), (117.24677666083916, 273.48806271853147), (86.67927923016111, 291.3814300902325), (87.6008517333044, 272.944691585743), (87.69379239797567, 263.79339399160114), (90.47499655599944, 217.8848326215732), (80.95389902489453, 103.1290268503255), (87.66060710490795, 101.87214611872146), (88.9466931963294, 93.24230095328602), (86.39878275469209, 90.795556754812), (90.21832551989422, 92.9174780622671), (87.99413218955708, 97.7136389360498), (90.55431382585452, 116.0265313086504), (80.1571338959854, 138.86196966240877), (86.08415740497652, 107.951109944284), (89.27622445850639, 221.0552783430435)]"
94,"[(80.78138250946242, 107.1476706793022), (100.6706464419032, 94.28384784025596), (100.9, 126.58073574838528), (88.84521214654683, 89.35042250156758), (89.98249160250884, 87.82753188074076), (76.502711303049, 80.70454914439718), (313.72107105957986, 107.75473539203306), (82.90018967697436, 98.21189217151397), (85.29783360079003, 83.29394519195161), (91.97827288327856, 96.59111136965184), (87.05782097127697, 109.09848310070366), (92.79323908334284, 104.68452856002736), (97.52438104813372, 121.2179527460098)]"
96,"[(127.56909486273445, 231.781407991302), (308.9860320744956, 123.09464106387512), (311.3496947905344, 126.76193661677398), (312.4188226159776, 145.16873249590992), (310.1511105092091, 286.2655200433369), (314.0313014389635, 303.2036319226889), (158.8805404963631, 272.24978886860816), (291.78709488740594, 329.7032143141999), (232.0615418795823, 291.37108420351035), (218.8039134170339, 310.1511044594108), (303.14777535413, 329.065018002155), (309.9169145771356, 323.7013121546961), (229.50543024227235, 331.15401248218586), (191.8642904953146, 193.69313364569388), (300.87743280254006, 333.47109721515307), (300.45050094236683, 330.74647852395594), (302.0914615948124, 328.130016007814), (321.01046108212614, 284.9074657697503), (321.85350231670753, 212.05579176887437), (238.41906338561688, 183.2095457223828), (317.51563506470694, 138.76848978157756), (319.2709726943744, 265.20884965456736), (287.3343521296582, 142.12519978689397), (305.66984297031377, 236.2870795861408), (287.6058893515764, 264.00105456708667), (256.9473869769208, 272.63626501776366), (232.00423706087423, 286.9542504692947), (258.9893634037108, 308.93498080614205), (321.6601370344343, 249.14063598032325), (321.37699654431174, 298.4665995483116), (239.92034310520677, 332.57959151651454), (107.05337280726025, 214.3193514470699), (256.70274948216667, 118.11877535964588), (253.32218937363575, 180.1845660763131), (244.0268424835517, 286.0905622823022), (296.9651795720156, 267.914403116495), (112.16299559471364, 88.95653450807636), (188.38626156593256, 306.31954439694823), (273.6982853758984, 299.08589270813707), (241.4870665492112, 314.304877072155), (134.52330668683155, 289.89348601058657), (246.60400046584755, 137.05997787224132), (229.30071330589848, 182.4673525377229), (284.31585883345195, 280.69067763105875), (158.83603100121263, 288.7831760426003), (193.06717164885703, 292.44558366021914), (280.73819425444594, 262.13928864569084), (104.14421381088049, 277.9235653235653), (292.2011584748622, 270.3202395681026), (134.6650909885786, 298.2273348270397), (284.9712676208188, 223.9856338104094), (241.6981894314697, 300.5979004482189), (183.14781026852376, 282.7121989628302)]"
100,"[(95.3613652660261, 98.61302165495482), (233.64928975696373, 85.08969592720008), (101.46308295801248, 84.96905419148626), (81.46476816356335, 105.9630690594546), (245.34443428048712, 86.47901778057286), (312.5842269818544, 84.8159132746983), (306.4420441104849, 90.01203645724623), (233.3671534566011, 85.44741490990461), (162.46582370160243, 98.05558740984398), (94.06564201088696, 92.3698949145635), (81.0788298691301, 225.3265896843726), (81.86526669922405, 213.56573878126864), (80.35474145806687, 86.05341372799805), (129.2176590784816, 105.52957089820704), (96.57209222789068, 106.0871832872574), (100.90749830737984, 110.18793726021214), (118.3782194002364, 119.4260740496413)]"
104,"[(286.6672218234027, 102.5416223977028), (262.9181425976385, 123.1463726158038), (190.89398194031492, 219.87952868626803), (202.42176427235103, 84.3505300754011), (105.49046514259848, 85.06032141240381), (192.30004928822007, 87.35934011771187), (85.97104801181486, 108.95003761807897), (102.3166685932262, 91.32718760836896), (142.79274124679762, 92.50825505266154), (185.51151993500088, 90.20599500899542), (238.05886863179416, 97.87374339751236), (285.67442590215376, 89.47861931250891), (300.361743593075, 89.77493747360899), (282.1072518046453, 87.94581533721949), (173.55320022282817, 88.80525991731902), (82.32275252238975, 109.18674186600158), (93.07774845076888, 98.74942621069545), (132.77239916325388, 92.81721222120738), (88.84521214654683, 89.35042250156758), (76.502711303049, 80.70454914439718), (87.5356154272006, 86.53250907301471), (168.5215808945168, 88.00658706048667), (170.7339681637294, 96.83445139283684), (155.7901714689765, 90.4601084202463), (143.44615384615383, 95.49861567004425), (144.46491931603092, 91.91998973404768), (79.2962102303698, 119.11986114697191), (80.70743998807217, 113.11021321007902), (329.0120780427377, 90.18399659337256), (220.8257803397314, 86.95609247562396), (198.05130710969948, 86.36818959198632), (196.01805185704276, 88.2456622284513), (83.59798455015392, 96.845327292792), (189.7491582015223, 84.70999688746781), (233.64928975696373, 85.08969592720008), (98.21805385912872, 93.88710521723958), (80.90631073510919, 137.29232879844517), (84.18322058365649, 106.51300631209487), (92.75810221927216, 98.44342154627572), (104.73878350334668, 87.6694239031947), (81.78652601969058, 107.21071729957806), (232.60451271060307, 88.11954515687326), (310.3899655653263, 86.8208827798173), (131.47038472627094, 89.92882083480156), (94.06564201088696, 92.3698949145635), (83.58053461274845, 217.51610692254968), (81.14636106563476, 86.80833457359726), (200.312052225388, 110.03800724737904), (128.558149589278, 105.42441273958784), (95.95067058078628, 106.8008979450872), (100.75651481997215, 109.49739975560544), (118.68067690102804, 119.92092715596836)]"
106,"[(79.6971422314683, 311.26130515712254), (300.1219030617765, 331.0070864437953), (300.7121769371263, 331.2475918837099), (301.7514383728154, 327.4667350962967), (301.6274605764002, 329.1164491571506), (306.3288868445262, 317.1372368634666), (109.0529413405484, 319.3829460823966), (315.795256034603, 324.3052881261337), (326.5641917666087, 325.3351643321432), (90.12016017430732, 322.0424285251597), (91.5760581086744, 312.6669925967314), (279.0872838817624, 322.3863636363636)]"
107,"[(144.1344302568058, 91.322906847202), (146.61353947592792, 91.73301881430116), (126.0493342437692, 88.5707010356208), (114.71330522298484, 87.73623464959527), (198.11569393382356, 88.50180951286765), (136.01606901774835, 86.61757054891501), (230.43589656113537, 88.39164847161572), (101.5736991485336, 145.85638599810784), (199.57000306603115, 109.30389943417788), (130.33084714281568, 97.7669849377485)]"
108,"[(152.83420316599867, 88.08015916496065), (151.1119884945186, 149.10056441984153), (95.13475348338692, 262.07719721329045), (155.7901714689765, 90.4601084202463), (145.07389672194142, 93.162986609914), (147.38567237456593, 92.99362351814156), (155.93059486036074, 100.42114741445845), (147.97815623843022, 91.70415515620996), (81.4272485305534, 142.683181767772), (79.88323208122986, 103.2236958443855), (81.69992904026965, 119.35337945715806), (88.08465201151883, 119.75819006073048), (124.88560223161268, 124.25569641229596), (174.32398665659616, 87.50276938569989), (184.67736259803772, 86.9452777860615), (181.8227014956072, 90.47788910763084), (321.4415067241154, 94.7795077686382), (296.05165594903843, 88.30326359327356), (294.0889220069548, 88.7807486631016), (225.58494197403195, 88.89253705618752), (201.71781428051884, 97.14038065220026), (102.74542420027817, 116.97440890125172), (141.5350566572238, 301.4928361298758), (230.48296475161223, 86.42577814423275), (324.25521193937993, 92.35379644588043), (316.61208928727336, 105.51712697534995), (109.33989009440609, 184.61716218120333), (83.7025514048875, 239.47332866831735), (108.04404522820435, 183.0283639164764), (116.4840186426188, 146.2174236783321), (93.42843709378543, 101.48140055867466), (96.57209222789068, 106.0871832872574), (97.59360537221332, 116.76469342690342)]"
109,"[(323.2338687721209, 262.851014913634), (303.2853503875129, 330.8144545011111), (297.79243288357213, 333.27110863819723), (299.56825670027047, 334.2621096631424), (299.9796069199606, 331.32404467316326), (301.3714960746192, 330.05323259419686), (302.73573779123336, 328.5479268132157), (84.32581587372914, 131.33351120597652), (122.36101604909132, 91.10886240264338), (150.15106807177443, 87.43167188835089), (94.20724403190552, 118.78066365778194), (87.19720710319424, 127.75663862774203), (319.90082333315394, 310.1126029166442), (319.9324252843163, 309.23752975403335), (260.6447133682207, 107.467263320647), (172.98642052010297, 96.69554155202508), (156.21546197729813, 90.39913544668588), (155.7901714689765, 90.4601084202463), (154.85622273618878, 91.47407559211877), (151.31383745746092, 96.97710099786585), (145.63769002271536, 93.52411322732831), (143.77066697639304, 90.93063097070184), (124.34239067393574, 96.3290221552024), (132.95611981867205, 101.50937749992592), (152.92209910568647, 108.6153608189437), (153.2465622719874, 109.2133075152944), (147.92933551291978, 91.50873268519317), (126.24432645371245, 88.36128000913476), (184.67736259803772, 86.9452777860615), (181.28762697557997, 91.55365718776378), (117.88388408453125, 168.8040203882939), (96.7910932260228, 203.1615560026828), (86.85682619074684, 215.24283846765945), (88.61890533370567, 218.008628874616), (88.46152151159588, 213.8084889549937), (88.45989967874655, 210.4197993574931), (89.02270483711747, 210.59701029473985), (89.5258918296893, 209.38355315570504), (89.7964773227653, 208.69522970791132), (90.4392797700106, 206.08098048116204), (88.18679544387037, 207.03085368717709), (88.55887333986986, 208.1713165166236), (89.12029745001024, 208.059080129988), (88.76101346724492, 207.9830232823556), (302.232060219085, 99.95826255052428), (293.5985230911241, 89.0561052297574), (307.4042870456664, 310.58844361602985), (305.07651883111714, 311.7753536640391), (304.0349120505475, 311.1965409225991), (103.46291319165442, 270.9244687041091), (96.10811987067892, 124.29799801044516), (96.02193767355756, 123.90595495217524)]"
110,"[(105.49046514259848, 85.06032141240381), (179.5986695563181, 87.93305640840407), (110.80319303338172, 88.91619738751814), (143.9160885564336, 92.72799662182544), (145.52886242557193, 91.98307740520212), (144.1344302568058, 91.322906847202), (98.4081078607815, 89.42027880303816), (229.43426355642404, 85.24117611138252), (200.234592941617, 87.36446469248291), (105.91072951611986, 112.05077614146812), (91.85939706004484, 104.74780610691248), (146.8617938489255, 114.89110153133444), (115.7243417050491, 121.71020538223112), (186.33983941949137, 87.75755030738738), (144.58906535648995, 91.09480690127972), (105.45654968145747, 150.5549066726277), (103.75994486560992, 141.0144727773949), (200.90094405692355, 113.45331540465584), (116.3776770182793, 138.77668463227536), (111.8833082962501, 128.77307899435957), (96.73783364184632, 112.48095181226488), (129.0326480915166, 159.44399139200362), (121.40883947030228, 143.58520981170028), (119.2830576789437, 120.4563168867269)]"
113,"[(312.8030271798345, 304.1040077740805), (311.99663900538354, 304.8467921834568), (323.33127404758034, 245.42949655882512), (105.0072857703301, 305.6734854004372), (263.0369118514941, 328.3554106979988), (302.6500731285733, 328.98577316846166), (323.87778504112873, 237.64596611646783), (246.35417235168916, 228.29724935872943), (218.5085402079355, 311.47244324209635), (224.29071661237785, 307.16099348534203), (303.286087183503, 329.5900287131297), (307.7219592336824, 329.82710514591224), (324.4607188252157, 260.6417502771993), (322.01244677366526, 214.21080358117695), (202.19001791108616, 323.7108562568503), (298.40243261921216, 329.1539184519696), (296.09530022702955, 336.8521437332011), (299.81089502246, 331.08033650974994), (300.9689193496972, 329.2470247582616), (316.5908991647104, 314.7069935033029), (298.0558375634518, 314.09575841004903), (288.70050844231764, 263.2742053889448), (232.00423706087423, 286.9542504692947), (267.7231558925454, 316.7810260819719), (318.6178066719925, 298.8320431944024), (320.3268714333669, 308.13035694304574), (319.28180444892035, 305.6301946032404), (308.4454265842777, 303.0925766854166), (306.0890801506186, 307.2063206024744), (219.51247204054476, 320.8789886463377), (297.4632684064891, 265.2699256687103), (315.3132563794405, 296.6819642807233), (321.19755555555554, 323.43780555555554), (319.7799763415421, 311.0299225723196), (92.07526328613584, 300.068413785635), (180.3837618691988, 306.64309719406805), (240.0012379982943, 303.648408484415), (229.06208030697547, 293.7987392078937), (106.81181993324832, 321.9296665129026), (183.82672603401105, 324.1580923770184), (284.00640321500333, 319.6569859343604), (320.47182228430216, 285.4313151391425), (320.50531103606056, 178.6382231179867), (321.9976739153954, 289.7744779833387), (310.282689122032, 306.1215350635008), (310.75406075800817, 304.09252393780173), (281.4483719060472, 336.22382702578534), (314.7364527464398, 311.6296071230416), (302.5756771545828, 322.6787414500684), (185.9719369229173, 321.7254123871771), (104.13255024368874, 329.08077323257214), (223.32513950892857, 297.8762555803572), (262.1216319435299, 300.98069376037085), (307.11794609715423, 309.98534079294205), (307.67685920200546, 313.6518435345728), (305.83068797042125, 313.1214842202561), (302.47575248607, 305.05198752299447), (174.6613140991892, 330.62019585132145), (152.3063518223327, 317.63885661794507), (203.03877448518327, 330.5067805123054), (303.72522643228467, 329.919073905354), (316.87298573199354, 303.7699976263945), (313.80782163364546, 308.9229734623144), (277.835122510858, 331.2255456308558), (229.06417375605216, 325.6195530267801), (111.74430543921748, 322.07679213164363), (194.0199368392146, 299.827159137718), (306.8748513427552, 184.70246425311836), (295.97716787864573, 242.0706075533662), (266.02344778411583, 311.5146994295744), (154.36905041031653, 304.01383352872216), (296.02955026082054, 248.209868884816)]"
