File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px
behaviour.mp4,99.5,True,0.9,100.0,0.0,2355,363.52799057159694,98.68548775914716,3.703365533167046
behaviour.mp4,99.5,True,0.9,100.0,0.0,2356,359.51761933468515,102.47103633473996,5.51483956938206
behaviour.mp4,99.5,True,0.9,100.0,0.0,2357,357.1965192168238,106.77063357774017,4.886107060754094
behaviour.mp4,99.5,True,0.9,100.0,0.0,2358,358.8222989920023,108.95582319814491,2.7236397622490527
behaviour.mp4,99.5,True,0.9,100.0,0.0,2359,357.1738567730802,109.08975649506279,1.6538742023346311
behaviour.mp4,99.5,True,0.9,100.0,0.0,2360,356.95286407130686,109.15905098964478,0.23160203197826484
behaviour.mp4,99.5,True,0.9,100.0,0.0,2361,351.4618161694951,107.81909455043744,5.652175715506799
behaviour.mp4,99.5,True,0.9,100.0,0.0,2362,350.10992995877007,106.5162932790224,1.8774683697865766
behaviour.mp4,99.5,True,0.9,100.0,0.0,2363,351.8922973474309,105.01286867000556,2.331763080409121
behaviour.mp4,99.5,True,0.9,100.0,0.0,2364,353.0895061000071,104.96745876300824,1.1980696377500788
behaviour.mp4,99.5,True,0.9,100.0,0.0,2365,348.6224614999374,105.60197821459872,4.51188457226673
behaviour.mp4,99.5,True,0.9,100.0,0.0,2366,345.6560958248447,106.89897155199921,3.2375171097044864
behaviour.mp4,99.5,True,0.9,100.0,0.0,2367,341.937686475911,107.56400097823429,3.7774107830624333
behaviour.mp4,99.5,True,0.9,100.0,0.0,2368,340.55688479483194,107.53204928819237,1.3811713119549158
behaviour.mp4,99.5,True,0.9,100.0,0.0,2369,338.4231593135485,108.37208462704888,2.2931296954175826
behaviour.mp4,99.5,True,0.9,100.0,0.0,2370,333.1560652520545,110.602404023059,5.719843045123249
behaviour.mp4,99.5,True,0.9,100.0,0.0,2371,326.3282526127647,115.18871484248939,8.225160932751997
behaviour.mp4,99.5,True,0.9,100.0,0.0,2372,319.78087775825037,119.42755321226323,7.79973513720776
behaviour.mp4,99.5,True,0.9,100.0,0.0,2373,314.8407677487013,121.00636538789844,5.186264049620007
behaviour.mp4,99.5,True,0.9,100.0,0.0,2374,309.96144035265854,121.8763961465118,4.956287860758966
behaviour.mp4,99.5,True,0.9,100.0,0.0,2375,305.970719396256,123.12050377339997,4.180150420636994
behaviour.mp4,99.5,True,0.9,100.0,0.0,2376,302.11900506404527,125.27775295402641,4.414683151062046
behaviour.mp4,99.5,True,0.9,100.0,0.0,2377,298.8290863890615,127.48218769422002,3.9601890626306457
behaviour.mp4,99.5,True,0.9,100.0,0.0,2378,296.01909134241487,129.39331677579588,3.398306420648913
behaviour.mp4,99.5,True,0.9,100.0,0.0,2379,295.0850834274244,129.17784468699034,0.9585400389754316
behaviour.mp4,99.5,True,0.9,100.0,0.0,2380,294.13300866330576,129.09365669815477,0.9557897121939456
behaviour.mp4,99.5,True,0.9,100.0,0.0,2381,294.1659556934413,129.10720345145185,0.035623325499489406
behaviour.mp4,99.5,True,0.9,100.0,0.0,2382,294.1192275196138,129.30401931200964,0.20228693777986742
behaviour.mp4,99.5,True,0.9,100.0,0.0,2383,293.89966595371413,129.56218307659032,0.33890383674837976
behaviour.mp4,99.5,True,0.9,100.0,0.0,2384,294.0912351652584,129.50595796923523,0.19964975709673974
behaviour.mp4,99.5,True,0.9,100.0,0.0,2385,294.02419587827427,129.5715523882897,0.09379175768922603
behaviour.mp4,99.5,True,0.9,100.0,0.0,2386,294.5778823757764,129.45273680124222,0.5662913395432058
behaviour.mp4,99.5,True,0.9,100.0,0.0,2387,294.8941597024298,129.66774551954012,0.38243966360606463
behaviour.mp4,99.5,True,0.9,100.0,0.0,2388,294.90448546311876,130.74961495628273,1.0819187120535314
behaviour.mp4,99.5,True,0.9,100.0,0.0,2389,294.88548459769027,131.46538926699708,0.716026463732757
behaviour.mp4,99.5,True,0.9,100.0,0.0,2390,295.09002669255034,130.75656394079107,0.7377471190325346
behaviour.mp4,99.5,True,0.9,100.0,0.0,2391,295.50315758554854,130.1110539971606,0.7663942993494175
behaviour.mp4,99.5,True,0.9,100.0,0.0,2392,295.614942388736,130.1986309712309,0.14200552317062953
behaviour.mp4,99.5,True,0.9,100.0,0.0,2393,295.7551856094767,130.4880444585273,0.3216027481113872
behaviour.mp4,99.5,True,0.9,100.0,0.0,2394,295.7957348034238,131.08835050050777,0.6016739824589558
behaviour.mp4,99.5,True,0.9,100.0,0.0,2395,296.0857032214343,131.25178497954838,0.33285509216894255
behaviour.mp4,99.5,True,0.9,100.0,0.0,2396,296.24989837641374,131.79821142488223,0.5705628002936302
behaviour.mp4,99.5,True,0.9,100.0,0.0,2397,296.55287236366286,132.71657403587116,0.9670486658964192
behaviour.mp4,99.5,True,0.9,100.0,0.0,2398,295.8568962582967,136.3094259804041,3.6596403968934843
behaviour.mp4,99.5,True,0.9,100.0,0.0,2399,295.0339948189061,141.0164719683269,4.77843580174217
behaviour.mp4,99.5,True,0.9,100.0,0.0,2400,295.55695302539965,144.93775129940178,3.9559975831709084
behaviour.mp4,99.5,True,0.9,100.0,0.0,2401,295.0582085541904,147.4077285717775,2.5198281238240123
behaviour.mp4,99.5,True,0.9,100.0,0.0,2402,294.268446143794,148.20194564770225,1.120047065335014
behaviour.mp4,99.5,True,0.9,100.0,0.0,2403,293.8042589437819,149.6535166707228,1.5239843147250614
behaviour.mp4,99.5,True,0.9,100.0,0.0,2404,293.60451058457954,156.32904447465526,6.67851561861461
behaviour.mp4,99.5,True,0.9,100.0,0.0,2405,294.8594794446757,165.50809235816948,9.264440991644223
behaviour.mp4,99.5,True,0.9,100.0,0.0,2406,294.7725111549996,175.17699266086362,9.669291419067275
behaviour.mp4,99.5,True,0.9,100.0,0.0,2407,293.59913284355054,185.50393833554136,10.393393268299073
behaviour.mp4,99.5,True,0.9,100.0,0.0,2408,293.3589333078449,194.0731200267629,8.57254750200426
behaviour.mp4,99.5,True,0.9,100.0,0.0,2409,294.7944308533602,204.1618698134024,10.190364343859315
behaviour.mp4,99.5,True,0.9,100.0,0.0,2410,294.7969917515769,213.7671276079573,9.605258135940808
behaviour.mp4,99.5,True,0.9,100.0,0.0,2411,293.03184941311196,225.43098100963832,11.796660699153279
behaviour.mp4,99.5,True,0.9,100.0,0.0,2412,293.45108215033747,236.0250174540377,10.602328247758797
behaviour.mp4,99.5,True,0.9,100.0,0.0,2413,295.28893267495965,245.48604121166082,9.637876586321436
behaviour.mp4,99.5,True,0.9,100.0,0.0,2414,294.64572282765937,253.7350998167615,8.274097339169375
behaviour.mp4,99.5,True,0.9,100.0,0.0,2415,290.98388594006616,264.33458691357436,11.214195294662941
behaviour.mp4,99.5,True,0.9,100.0,0.0,2416,288.4982887951242,275.3905532114393,11.331927635952704
behaviour.mp4,99.5,True,0.9,100.0,0.0,2417,287.11662706161917,287.64167235253984,12.328783774374205
behaviour.mp4,99.5,True,0.9,100.0,0.0,2418,283.60698038100657,299.17469908065584,12.055219837654272
behaviour.mp4,99.5,True,0.9,100.0,0.0,2419,279.21504564486236,311.3966412702771,12.987107515262736
behaviour.mp4,99.5,True,0.9,100.0,0.0,2420,278.3397363962418,318.2595550861443,6.918507955097097
behaviour.mp4,99.5,True,0.9,100.0,0.0,2421,279.61445070934883,318.8260958530375,1.3949426585318372
behaviour.mp4,99.5,True,0.9,100.0,0.0,2422,279.4649044346107,319.0928584879013,0.30582084894190903
behaviour.mp4,99.5,True,0.9,100.0,0.0,2423,278.1478418067903,315.0745152423169,4.2286802202264875
behaviour.mp4,99.5,True,0.9,100.0,0.0,2424,277.97156329692535,313.31831304431506,1.765026989398965
behaviour.mp4,99.5,True,0.9,100.0,0.0,2425,278.3414768905544,312.8533198808494,0.5941840698145212
behaviour.mp4,99.5,True,0.9,100.0,0.0,2426,278.28373488239214,313.25535663270165,0.4061621466194233
behaviour.mp4,99.5,True,0.9,100.0,0.0,2427,278.28502049228877,313.25346473668003,0.002287370403524503
behaviour.mp4,99.5,True,0.9,100.0,0.0,2428,278.45363841320096,313.1210965606562,0.2143672952589185
behaviour.mp4,99.5,True,0.9,100.0,0.0,2429,278.5417666944295,312.87663514771447,0.2598614561064618
behaviour.mp4,99.5,True,0.9,100.0,0.0,2430,278.6960960511208,312.28895212420747,0.6076091560000308
behaviour.mp4,99.5,True,0.9,100.0,0.0,2431,278.1603920975708,311.81413163995563,0.7158444091520174
behaviour.mp4,99.5,True,0.9,100.0,0.0,2432,277.6731091786442,311.3496761541042,0.6731742281275525
behaviour.mp4,99.5,True,0.9,100.0,0.0,2433,276.1531241830065,313.24692810457515,2.4310325687924257
behaviour.mp4,99.5,True,0.9,100.0,0.0,2434,271.84982728625096,319.1110410730945,7.2736638009453625
behaviour.mp4,99.5,True,0.9,100.0,0.0,2435,266.62826278344875,324.94708163799464,7.830970906093579
behaviour.mp4,99.5,True,0.9,100.0,0.0,2436,262.85949394104676,330.65707035974293,6.841607251951301
behaviour.mp4,99.5,True,0.9,100.0,0.0,2437,259.2839602370664,336.3590706240703,6.730323044452516
behaviour.mp4,99.5,True,0.9,100.0,0.0,2438,257.2104549992868,338.5653972329197,3.02775512154077
behaviour.mp4,99.5,True,0.9,100.0,0.0,2439,256.2126554792419,336.23573839363684,2.5343468960760935
behaviour.mp4,99.5,True,0.9,100.0,0.0,2440,253.94387235487156,337.43173022518954,2.564717007111789
behaviour.mp4,99.5,True,0.9,100.0,0.0,2441,249.48793173701495,338.3442630809424,4.548419835799339
behaviour.mp4,99.5,True,0.9,100.0,0.0,2442,244.831577516482,343.5962980584064,7.018939095873365
behaviour.mp4,99.5,True,0.9,100.0,0.0,2443,238.99868578806604,345.13852254911,6.033330945269748
behaviour.mp4,99.5,True,0.9,100.0,0.0,2444,232.89845217432654,345.8593404503198,6.142672756130007
behaviour.mp4,99.5,True,0.9,100.0,0.0,2445,228.23183618056342,342.7034279895916,5.6335679895626685
behaviour.mp4,99.5,True,0.9,100.0,0.0,2446,223.34497864417918,343.0488445953346,4.899049827511295
behaviour.mp4,99.5,True,0.9,100.0,0.0,2447,220.5619386303597,347.4323714692136,5.19236165656245
behaviour.mp4,99.5,True,0.9,100.0,0.0,2448,218.20300736497546,346.90996317512275,2.416085085534476
behaviour.mp4,99.5,True,0.9,100.0,0.0,2449,218.7025760116974,344.29288693931966,2.6643304706422772
behaviour.mp4,99.5,True,0.9,100.0,0.0,2450,221.3229302743305,346.4281719464402,3.3801920837924726
behaviour.mp4,99.5,True,0.9,100.0,0.0,2451,221.54109589041096,346.62187057156353,0.29174542569580786
behaviour.mp4,99.5,True,0.9,100.0,0.0,2452,219.89720907318954,347.7884635980037,2.0157636660018494
behaviour.mp4,99.5,True,0.9,100.0,0.0,2453,218.6728487339998,345.34562739418857,2.7324909805616544
behaviour.mp4,99.5,True,0.9,100.0,0.0,2454,218.02398221543575,346.19329485999145,1.0675054526765348
behaviour.mp4,99.5,True,0.9,100.0,0.0,2455,217.87305984258893,345.9943279250758,0.24973066254554352
behaviour.mp4,99.5,True,0.9,100.0,0.0,2456,220.04845266922888,346.4973452113834,2.2327920504428485
behaviour.mp4,99.5,True,0.9,100.0,0.0,2457,221.39081736966088,347.4568869727543,1.6500495085847326
behaviour.mp4,99.5,True,0.9,100.0,0.0,2458,219.00836182204566,345.38129446549016,3.1597751015813893
behaviour.mp4,99.5,True,0.9,100.0,0.0,2459,216.49887046491665,346.10464013012245,2.6116615060239945
behaviour.mp4,99.5,True,0.9,100.0,0.0,2460,211.3940557387416,346.37736573467635,5.112094741292745
behaviour.mp4,99.5,True,0.9,100.0,0.0,2461,205.5744909140718,343.9058990046571,6.322616748319179
behaviour.mp4,99.5,True,0.9,100.0,0.0,2462,199.72242331430692,344.6523504570978,5.899481753770284
behaviour.mp4,99.5,True,0.9,100.0,0.0,2463,194.09281844380402,342.17938904899137,6.148820140805361
behaviour.mp4,99.5,True,0.9,100.0,0.0,2464,191.70563811684627,341.0350085082246,2.647307450127334
behaviour.mp4,99.5,True,0.9,100.0,0.0,2465,189.59777543031132,334.14731042482236,7.203018116969406
behaviour.mp4,99.5,True,0.9,100.0,0.0,2466,187.11566161695978,329.76488384169056,5.036521789784173
behaviour.mp4,99.5,True,0.9,100.0,0.0,2467,179.27473514095888,321.07945771233614,11.701143322364894
behaviour.mp4,99.5,True,0.9,100.0,0.0,2468,172.44319033452183,315.7949946630936,8.636871780984539
behaviour.mp4,99.5,True,0.9,100.0,0.0,2469,167.08531814125882,308.78046994760564,8.826684055948308
behaviour.mp4,99.5,True,0.9,100.0,0.0,2470,162.15270484660246,301.85272495698615,8.504370909695444
behaviour.mp4,99.5,True,0.9,100.0,0.0,2471,156.28232392932287,296.81937060247503,7.732789158643626
behaviour.mp4,99.5,True,0.9,100.0,0.0,2472,151.7900327358469,293.4930980015109,5.589702101445721
behaviour.mp4,99.5,True,0.9,100.0,0.0,2473,148.2014115345197,289.2321345383397,5.570817871829456
behaviour.mp4,99.5,True,0.9,100.0,0.0,2474,144.79361712047742,283.28639033942557,6.8530968800462135
behaviour.mp4,99.5,True,0.9,100.0,0.0,2475,140.5576006727086,278.52366159020835,6.373964267580129
behaviour.mp4,99.5,True,0.9,100.0,0.0,2476,135.9978442344739,276.5066507659848,4.985951407811539
behaviour.mp4,99.5,True,0.9,100.0,0.0,2477,133.56225047037768,274.7427607727961,3.007228772769961
behaviour.mp4,99.5,True,0.9,100.0,0.0,2478,134.1142779587405,273.84011943539633,1.0580622533154609
behaviour.mp4,99.5,True,0.9,100.0,0.0,2479,133.79812248348276,273.20763908971594,0.7070966498346873
behaviour.mp4,99.5,True,0.9,100.0,0.0,2480,133.73420145538108,273.5032779867979,0.30247025523416293
behaviour.mp4,99.5,True,0.9,100.0,0.0,2481,133.76106314389415,273.7070718456232,0.20555653043548947
behaviour.mp4,99.5,True,0.9,100.0,0.0,2482,133.86907865168538,273.53098876404493,0.20657347734280476
behaviour.mp4,99.5,True,0.9,100.0,0.0,2483,133.98216606174665,273.3880673925707,0.18225059873274638
behaviour.mp4,99.5,True,0.9,100.0,0.0,2484,133.4979211173133,273.59823582110124,0.52788628942251
behaviour.mp4,99.5,True,0.9,100.0,0.0,2485,133.06936274509803,273.13901515151514,0.6281288894573347
behaviour.mp4,99.5,True,0.9,100.0,0.0,2486,132.98632444969584,273.0108529167214,0.15271187553898008
behaviour.mp4,99.5,True,0.9,100.0,0.0,2487,132.95660675836007,273.15140396361556,0.1436584072074475
behaviour.mp4,99.5,True,0.9,100.0,0.0,2488,132.83909652897617,273.16597129688284,0.11840971754199855
behaviour.mp4,99.5,True,0.9,100.0,0.0,2489,132.95320996316437,273.168479214173,0.11414098961967313
behaviour.mp4,99.5,True,0.9,100.0,0.0,2490,133.43700232060792,273.11184420075534,0.48709605815034174
behaviour.mp4,99.5,True,0.9,100.0,0.0,2491,133.6710270542228,272.0464244059734,1.0908193778333155
behaviour.mp4,99.5,True,0.9,100.0,0.0,2492,133.94767243535807,269.709458076547,2.3532837253030907
behaviour.mp4,99.5,True,0.9,100.0,0.0,2493,133.70183538661973,267.79008479806174,1.9350528769766342
behaviour.mp4,99.5,True,0.9,100.0,0.0,2494,133.32129807253128,266.96129076459306,0.9119803711302915
behaviour.mp4,99.5,True,0.9,100.0,0.0,2495,132.79427627200332,264.93486792279623,2.0938341653501773
behaviour.mp4,99.5,True,0.9,100.0,0.0,2496,132.93279054916985,262.16988232074436,2.7684529225784362
behaviour.mp4,99.5,True,0.9,100.0,0.0,2497,132.3789853573317,257.41084522906465,4.791151660142917
behaviour.mp4,99.5,True,0.9,100.0,0.0,2498,130.98005452384837,251.18999464081833,6.376204946373269
behaviour.mp4,99.5,True,0.9,100.0,0.0,2499,130.83139494067817,245.3789811152973,5.812914747822865
behaviour.mp4,99.5,True,0.9,100.0,0.0,2500,132.36544204458642,240.9251105400838,4.710654266422226
behaviour.mp4,99.5,True,0.9,100.0,0.0,2501,133.32856286873155,237.7912057522124,3.278560803362565
behaviour.mp4,99.5,True,0.9,100.0,0.0,2502,133.39762385115446,234.49224389150416,3.299684648220302
behaviour.mp4,99.5,True,0.9,100.0,0.0,2503,132.84604866743916,228.9504982618772,5.569127382883267
behaviour.mp4,99.5,True,0.9,100.0,0.0,2504,129.9474978914816,221.52830100271765,7.968099444326703
behaviour.mp4,99.5,True,0.9,100.0,0.0,2505,128.08218410920546,213.2745537276864,8.461899289546952
behaviour.mp4,99.5,True,0.9,100.0,0.0,2506,128.15168907838637,204.4888253760015,8.78600327853004
behaviour.mp4,99.5,True,0.9,100.0,0.0,2507,128.23912033811715,197.01418884399237,7.475147858793401
behaviour.mp4,99.5,True,0.9,100.0,0.0,2508,126.7536208524258,191.91899422045176,5.307326725739275
behaviour.mp4,99.5,True,0.9,100.0,0.0,2509,124.90486223662884,187.83813382727485,4.480103789878484
behaviour.mp4,99.5,True,0.9,100.0,0.0,2510,123.4504748982361,182.39758147063725,5.6315941326938725
behaviour.mp4,99.5,True,0.9,100.0,0.0,2511,124.2459285748804,177.7561010969893,4.709149244889774
behaviour.mp4,99.5,True,0.9,100.0,0.0,2512,125.0887009120552,174.87554935967108,3.0013069692509213
behaviour.mp4,99.5,True,0.9,100.0,0.0,2513,125.49783238669293,173.08466442564043,1.837024063663086
behaviour.mp4,99.5,True,0.9,100.0,0.0,2514,125.74729527862026,172.4843827803178,0.6500536809833456
behaviour.mp4,99.5,True,0.9,100.0,0.0,2515,125.8890887972853,172.78170762258307,0.3294047112041483
behaviour.mp4,99.5,True,0.9,100.0,0.0,2516,126.36043875518102,171.47876067691038,1.3855834605126054
behaviour.mp4,99.5,True,0.9,100.0,0.0,2517,125.70576268086954,170.62783733741742,1.0736253033389969
behaviour.mp4,99.5,True,0.9,100.0,0.0,2518,127.03125870877845,170.017138875987,1.4594150646049193
behaviour.mp4,99.5,True,0.9,100.0,0.0,2519,127.87237453148205,167.33683788689564,2.8091794565898596
behaviour.mp4,99.5,True,0.9,100.0,0.0,2520,129.94833807259434,161.83949437262538,5.876258191903816
behaviour.mp4,99.5,True,0.9,100.0,0.0,2521,132.84382312210496,157.13822167040735,5.521394632931068
behaviour.mp4,99.5,True,0.9,100.0,0.0,2522,135.7754183954128,154.54468323155098,3.9141656173834005
behaviour.mp4,99.5,True,0.9,100.0,0.0,2523,137.17678976541853,152.25822672310966,2.681739189717265
behaviour.mp4,99.5,True,0.9,100.0,0.0,2524,137.23308566534732,151.1774182348448,1.0822736329848257
behaviour.mp4,99.5,True,0.9,100.0,0.0,2525,137.0729991204925,151.3422672776929,0.22978883517588627
behaviour.mp4,99.5,True,0.9,100.0,0.0,2526,137.07989857076993,151.39004149377593,0.04826984707327109
behaviour.mp4,99.5,True,0.9,100.0,0.0,2527,137.29665789595163,151.59490836910862,0.29825331793931203
behaviour.mp4,99.5,True,0.9,100.0,0.0,2528,137.32840488399364,151.4986088436156,0.10139758310688998
behaviour.mp4,99.5,True,0.9,100.0,0.0,2529,137.0347494804895,151.61768644654813,0.3168800585826415
behaviour.mp4,99.5,True,0.9,100.0,0.0,2530,136.86939947181077,151.43966012171316,0.24296912911788493
behaviour.mp4,99.5,True,0.9,100.0,0.0,2531,136.92206094792598,151.2982504414024,0.1508970799990134
behaviour.mp4,99.5,True,0.9,100.0,0.0,2532,136.8978132401297,151.27765641886455,0.0318129705884758
behaviour.mp4,99.5,True,0.9,100.0,0.0,2533,136.91317502521318,151.33042999908315,0.054963944636825766
behaviour.mp4,99.5,True,0.9,100.0,0.0,2534,136.8579175954225,151.35291954868214,0.059658724326269896
behaviour.mp4,99.5,True,0.9,100.0,0.0,2535,136.86713302911676,151.44594751106067,0.09348329263817283
behaviour.mp4,99.5,True,0.9,100.0,0.0,2536,137.08291835008927,152.11070656769706,0.6989047918903732
behaviour.mp4,99.5,True,0.9,100.0,0.0,2537,136.8215088358449,152.01000686049537,0.2801345483298858
behaviour.mp4,99.5,True,0.9,100.0,0.0,2538,137.79187192118226,148.29814797271695,3.836600177261777
behaviour.mp4,99.5,True,0.9,100.0,0.0,2539,139.37779696381034,141.5715998752908,6.910977322189848
behaviour.mp4,99.5,True,0.9,100.0,0.0,2540,141.16226502668832,136.61176607101416,5.2710793613335625
behaviour.mp4,99.5,True,0.9,100.0,0.0,2541,142.8999763983951,130.6281803162615,6.230805669882342
behaviour.mp4,99.5,True,0.9,100.0,0.0,2542,142.4307586566492,124.5607802242078,6.085516343435649
behaviour.mp4,99.5,True,0.9,100.0,0.0,2543,141.94079058846313,116.56304616203917,8.012728551312241
behaviour.mp4,99.5,True,0.9,100.0,0.0,2544,142.28099232639053,113.6196082169582,2.9630329324918625
behaviour.mp4,99.5,True,0.9,100.0,0.0,2545,141.90345191799895,109.27192856114071,4.364041148932689
behaviour.mp4,99.5,True,0.9,100.0,0.0,2546,139.7303765770972,104.67550322642782,5.084228780732218
behaviour.mp4,99.5,True,0.9,100.0,0.0,2547,138.42705987114348,107.23414174218217,2.8714570326438205
behaviour.mp4,99.5,True,0.9,100.0,0.0,2548,136.19383959129013,106.73704181340212,2.287876997904704
behaviour.mp4,99.5,True,0.9,100.0,0.0,2549,132.9800921075075,103.90160578961476,4.285775348115004
behaviour.mp4,99.5,True,0.9,100.0,0.0,2550,130.71930587780355,100.49521461716937,4.088356050557836
behaviour.mp4,99.5,True,0.9,100.0,0.0,2551,129.25503162737206,98.79552424765191,2.2434452150001514
behaviour.mp4,99.5,True,0.9,100.0,0.0,2552,128.65842696629213,99.57110405471421,0.9784994423836433
behaviour.mp4,99.5,True,0.9,100.0,0.0,2553,128.864351068266,100.1307675325631,0.5963454906441843
behaviour.mp4,99.5,True,0.9,100.0,0.0,2554,128.30710206546075,100.42232508993936,0.628913555578701
behaviour.mp4,99.5,True,0.9,100.0,0.0,2555,128.58361562928292,100.59403687517778,0.32549145636621135
behaviour.mp4,99.5,True,0.9,100.0,0.0,2556,128.6732120385906,100.48156984060402,0.14379273426235714
behaviour.mp4,99.5,True,0.9,100.0,0.0,2557,128.72059351135258,100.28212290502793,0.20499776601657585
behaviour.mp4,99.5,True,0.9,100.0,0.0,2558,128.75632600649595,100.36911146360501,0.09404158937666317
behaviour.mp4,99.5,True,0.9,100.0,0.0,2559,129.22355627389106,100.0618538187229,0.5592060292133916
behaviour.mp4,99.5,True,0.9,100.0,0.0,2560,129.4741315500651,99.22660098522168,0.8720293945168944
behaviour.mp4,99.5,True,0.9,100.0,0.0,2561,129.80569013503762,99.00146892072982,0.40076868856155773
behaviour.mp4,99.5,True,0.9,100.0,0.0,2562,129.3170738093368,98.53069934281152,0.6785056442173195
behaviour.mp4,99.5,True,0.9,100.0,0.0,2563,129.443733780702,98.57776088495112,0.13512045402081352
behaviour.mp4,99.5,True,0.9,100.0,0.0,2564,129.93764357547605,99.0543672469243,0.6863676198999056
behaviour.mp4,99.5,True,0.9,100.0,0.0,2565,129.91582612257437,99.06968409195638,0.02665721277353052
behaviour.mp4,99.5,True,0.9,100.0,0.0,2566,129.94622776528317,99.68858617869556,0.6196483299820219
behaviour.mp4,99.5,True,0.9,100.0,0.0,2567,129.851879558631,101.45956344011329,1.7734886649079864
behaviour.mp4,99.5,True,0.9,100.0,0.0,2568,128.01962042234697,102.0661053194333,1.9300431585499156
behaviour.mp4,99.5,True,0.9,100.0,0.0,2569,127.92755805659031,103.11698502021083,1.054904557149594
behaviour.mp4,99.5,True,0.9,100.0,0.0,2570,126.73494080027655,102.62429061158643,1.2903812228745142
behaviour.mp4,99.5,True,0.9,100.0,0.0,2571,124.71824985284637,100.48726070017098,2.9383565508173386
behaviour.mp4,99.5,True,0.9,100.0,0.0,2572,123.66163514954268,98.83379159418664,1.9622422673263906
behaviour.mp4,99.5,True,0.9,100.0,0.0,2573,122.77398299117057,98.96159471317914,0.8968054368071537
behaviour.mp4,99.5,True,0.9,100.0,0.0,2574,122.7537788168769,100.07998042627229,1.1185681972547565
behaviour.mp4,99.5,True,0.9,100.0,0.0,2575,120.74436070412143,97.60667228839465,3.186693317023384
behaviour.mp4,99.5,True,0.9,100.0,0.0,2576,118.83662997819961,95.6908597862498,2.703659384242161
behaviour.mp4,99.5,True,0.9,100.0,0.0,2577,117.1034556887193,93.97713226205191,2.437366436322007
behaviour.mp4,99.5,True,0.9,100.0,0.0,2578,115.34533228916314,92.09889011908942,2.572701194400007
behaviour.mp4,99.5,True,0.9,100.0,0.0,2579,114.44130493394447,91.04613103262335,1.387648065296291
behaviour.mp4,99.5,True,0.9,100.0,0.0,2580,114.12981814325857,92.31761306399449,1.3090800498332658
behaviour.mp4,99.5,True,0.9,100.0,0.0,2581,118.51004881241307,93.90881077690818,4.660293003297482
behaviour.mp4,99.5,True,0.9,100.0,0.0,2582,121.38095112841286,96.27523804513652,3.7204916508208363
behaviour.mp4,99.5,True,0.9,100.0,0.0,2583,123.72815053875384,97.45723804070585,2.628016183631851
behaviour.mp4,99.5,True,0.9,100.0,0.0,2584,125.09171460858845,97.1389459626053,1.400220275358661
behaviour.mp4,99.5,True,0.9,100.0,0.0,2585,125.7165794696013,97.18221179866498,0.6263609399527994
behaviour.mp4,99.5,True,0.9,100.0,0.0,2586,126.72797717217728,98.00646613785702,1.3047300596111315
behaviour.mp4,99.5,True,0.9,100.0,0.0,2587,127.69307309605817,99.209474604997,1.5422838630751488
behaviour.mp4,99.5,True,0.9,100.0,0.0,2588,129.04251964295258,98.81452776738467,1.406054404162666
behaviour.mp4,99.5,True,0.9,100.0,0.0,2589,130.50795093139482,99.48945666408316,1.613387082117649
behaviour.mp4,99.5,True,0.9,100.0,0.0,2590,130.57880847660937,101.01130214580834,1.5234941621027553
behaviour.mp4,99.5,True,0.9,100.0,0.0,2591,130.80616278131805,103.47051706057917,2.4697020016392357
behaviour.mp4,99.5,True,0.9,100.0,0.0,2592,133.07349053040522,104.34681379161496,2.430775819076026
behaviour.mp4,99.5,True,0.9,100.0,0.0,2593,130.96597089138655,107.37776454135806,3.6916529463395746
behaviour.mp4,99.5,True,0.9,100.0,0.0,2594,128.8613781066398,111.01457754615403,4.201870966779107
behaviour.mp4,99.5,True,0.9,100.0,0.0,2595,127.20539658152487,114.04124255809488,3.450068971198816
behaviour.mp4,99.5,True,0.9,100.0,0.0,2596,125.54800658818971,118.27747904858789,4.548916485647113
behaviour.mp4,99.5,True,0.9,100.0,0.0,2597,122.2704394825014,122.57012888551934,5.40086000140696
behaviour.mp4,99.5,True,0.9,100.0,0.0,2598,120.49013642163118,126.3111689076455,4.1430495333381625
behaviour.mp4,99.5,True,0.9,100.0,0.0,2599,120.02336356950232,132.6063005638637,6.312413125311512
behaviour.mp4,99.5,True,0.9,100.0,0.0,2600,120.66089591505954,138.4374104437293,5.865857986918707
behaviour.mp4,99.5,True,0.9,100.0,0.0,2601,120.76255123557704,142.2593408676286,3.823282093871248
behaviour.mp4,99.5,True,0.9,100.0,0.0,2602,120.52228323631307,145.51959652141124,3.2690970679213613
behaviour.mp4,99.5,True,0.9,100.0,0.0,2603,120.92445914748792,147.56581859723445,2.085370529933605
behaviour.mp4,99.5,True,0.9,100.0,0.0,2604,121.49288222454209,148.53248078200627,1.1214011655048126
behaviour.mp4,99.5,True,0.9,100.0,0.0,2605,121.50948052872636,149.01058401955433,0.478391272344851
behaviour.mp4,99.5,True,0.9,100.0,0.0,2606,121.37987266573572,149.06075595843885,0.1389799323659067
behaviour.mp4,99.5,True,0.9,100.0,0.0,2607,121.32994827504389,149.96267735965452,0.9033020861023153
behaviour.mp4,99.5,True,0.9,100.0,0.0,2608,121.2193710993759,151.64935189630341,1.6902953305143071
behaviour.mp4,99.5,True,0.9,100.0,0.0,2609,122.9230340752222,153.9284105495144,2.845448274006292
